116,0.39780264634323986,"[('Rabbi', -0.12924629620774866), ('scriptures', -0.1214234215168295), ('Posting', 0.08147075753330527), ('Host', 0.07410049685319808), ('Organization', -0.057518981258728466), ('Nntp', 0.05259690339368112)]"
318,0.31586735297142915,"[('Return', -0.2465752170219551), ('Asimov', 0.14937152289108344), ('Conversions', -0.14049536710830485), ('C6697n', -0.10699170872596023), ('Host', 0.09548453311047607), ('VNEWS', 0.08554116880059255)]"
209,0.3136853060299692,"[('Carl', -0.2784672776858986), ('Scouts', 0.16882212449569575), ('Boy', 0.14731808740598978), ('Organization', -0.09882260067799545), ('Comp', -0.0839105388867021), ('Scout', 0.06377642822266627)]"
315,0.3027516297152095,"[('Alan', -0.1693760682906792), ('creationists', 0.12242859550637207), ('Organization', -0.0608680365115534), ('Olsen', 0.055590219924292944), ('surprised', -0.05070903391739776), ('Bill', 0.04981462408166504)]"
669,0.3019711615772263,"[('Russell', 0.08484233315684188), ('Bertrand', 0.06986841842950935), ('Organization', -0.051834201571034716), ('NAME', 0.03932120948820636), ('request', 0.03799171724833076), ('Adelaide', 0.03376325404390963)]"
275,0.2893150190676592,"[('astro', -0.19144538329790514), ('ocis', -0.19013153208039152), ('Carl', -0.11206924448819798), ('Newsreader', 0.11193632674594088), ('Posting', 0.10445032842286807), ('Host', 0.09981738223045887)]"
232,0.28482477138538553,"[('warns', -0.08774577715457221), ('Posting', 0.07196803316015388), ('sincere', -0.07161952550476733), ('Host', 0.06912643055448718), ('Organization', -0.06630275454049468), ('Yet', 0.058861717537045506)]"
59,0.26470669197540153,"[('math', -0.12471709617709735), ('particle', 0.07774481337893337), ('hole', -0.07439160919917992), ('sinners', -0.058728859318852876), ('spacsun', 0.05623572936798048), ('IASTATE', 0.05569128904820299)]"
229,0.1509722866950523,"[('Newsreader', 0.10124890740947734), ('Warning', -0.0891675897095565), ('TIN', 0.07691316169883025), ('orst', -0.06854824804428858), ('Organization', -0.06384223105272317), ('PL8', 0.058677670943955776)]"
179,0.04093295934587515,"[('hadith', 0.2216022290821188), ('discussion', -0.1954732735188531), ('expertise', -0.18767429592388415), ('Qur', 0.13724334156101636), ('Knowledge', -0.10784985884932058), ('unilaterally', 0.09465861000108414)]"
277,0.026109137558054885,"[('Quoting', -0.1843863670216709), ('Asimov', 0.11613331594222022), ('llnl', 0.09815720429383494), ('Posting', 0.07861416769833679), ('Host', 0.07584656227921299), ('Organization', -0.07042210918419348)]"
